ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesTerritoryKey,SalesOrderNumber,SalesAmount,OrderDate
528,20230103,20230115,20230110,14583,1,SO74324,4.99,2023-01-03
528,20230103,20230115,20230110,14407,4,SO74325,4.99,2023-01-03
214,20230103,20230115,20230110,14407,4,SO74325,34.99,2023-01-03
465,20230103,20230115,20230110,14407,4,SO74325,24.49,2023-01-03
528,20230103,20230115,20230110,23350,6,SO74326,4.99,2023-01-03
487,20230103,20230115,20230110,23350,6,SO74326,54.99,2023-01-03
528,20230103,20230115,20230110,19525,6,SO74327,4.99,2023-01-03
214,20230103,20230115,20230110,19525,6,SO74327,34.99,2023-01-03
528,20230103,20230115,20230110,17939,7,SO74328,4.99,2023-01-03
536,20230103,20230115,20230110,17939,7,SO74328,29.99,2023-01-03
480,20230103,20230115,20230110,17939,7,SO74328,2.29,2023-01-03
478,20230103,20230115,20230110,13601,8,SO74329,9.99,2023-01-03
214,20230103,20230115,20230110,13601,8,SO74329,34.99,2023-01-03
536,20230103,20230115,20230110,20799,8,SO74330,29.99,2023-01-03
480,20230103,20230115,20230110,20799,8,SO74330,2.29,2023-01-03
529,20230103,20230115,20230110,26820,10,SO74331,3.99,2023-01-03
538,20230103,20230115,20230110,26951,8,SO74332,21.49,2023-01-03
529,20230103,20230115,20230110,26951,8,SO74332,3.99,2023-01-03
217,20230103,20230115,20230110,26951,8,SO74332,34.99,2023-01-03
530,20230103,20230115,20230110,16443,10,SO74333,4.99,2023-01-03
528,20230103,20230115,20230110,11645,1,SO74334,4.99,2023-01-03
537,20230103,20230115,20230110,11645,1,SO74334,35.00,2023-01-03
217,20230103,20230115,20230110,11645,1,SO74334,34.99,2023-01-03
465,20230103,20230115,20230110,11645,1,SO74334,24.49,2023-01-03
537,20230103,20230115,20230110,11294,1,SO74335,35.00,2023-01-03
528,20230103,20230115,20230110,11294,1,SO74335,4.99,2023-01-03
535,20230104,20230116,20230111,12696,9,SO74336,24.99,2023-01-04
477,20230104,20230116,20230111,20309,9,SO74337,4.99,2023-01-04
472,20230104,20230116,20230111,20309,9,SO74337,63.50,2023-01-04
529,20230104,20230116,20230111,14019,9,SO74338,3.99,2023-01-04
540,20230104,20230116,20230111,14019,9,SO74338,32.60,2023-01-04
231,20230104,20230116,20230111,17296,9,SO74339,49.99,2023-01-04
530,20230104,20230116,20230111,19587,9,SO74340,4.99,2023-01-04
541,20230104,20230116,20230111,19587,9,SO74340,28.99,2023-01-04
217,20230104,20230116,20230111,19587,9,SO74340,34.99,2023-01-04
465,20230104,20230116,20230111,19587,9,SO74340,24.49,2023-01-04
480,20230104,20230116,20230111,18730,9,SO74341,2.29,2023-01-04
491,20230104,20230116,20230111,11668,4,SO74342,53.99,2023-01-04
541,20230104,20230116,20230111,27190,4,SO74343,28.99,2023-01-04
530,20230104,20230116,20230111,27190,4,SO74343,4.99,2023-01-04
480,20230104,20230116,20230111,27190,4,SO74343,2.29,2023-01-04
540,20230104,20230116,20230111,14371,6,SO74344,32.60,2023-01-04
535,20230104,20230116,20230111,21703,6,SO74345,24.99,2023-01-04
528,20230104,20230116,20230111,21703,6,SO74345,4.99,2023-01-04
535,20230104,20230116,20230111,25881,4,SO74346,24.99,2023-01-04
535,20230104,20230116,20230111,20087,6,SO74347,24.99,2023-01-04
480,20230104,20230116,20230111,20087,6,SO74347,2.29,2023-01-04
528,20230104,20230116,20230111,23243,1,SO74348,4.99,2023-01-04
536,20230104,20230116,20230111,23243,1,SO74348,29.99,2023-01-04
528,20230104,20230116,20230111,23020,1,SO74349,4.99,2023-01-04
536,20230104,20230116,20230111,23020,1,SO74349,29.99,2023-01-04
485,20230104,20230116,20230111,23020,1,SO74349,21.98,2023-01-04
478,20230104,20230116,20230111,23020,1,SO74349,9.99,2023-01-04
477,20230104,20230116,20230111,23020,1,SO74349,4.99,2023-01-04
222,20230104,20230116,20230111,23020,1,SO74349,34.99,2023-01-04
529,20230104,20230116,20230111,16071,6,SO74350,3.99,2023-01-04
540,20230104,20230116,20230111,16071,6,SO74350,32.60,2023-01-04
477,20230104,20230116,20230111,16816,4,SO74351,4.99,2023-01-04
477,20230104,20230116,20230111,18472,1,SO74352,4.99,2023-01-04
237,20230104,20230116,20230111,18472,1,SO74352,49.99,2023-01-04
463,20230104,20230116,20230111,18472,1,SO74352,24.49,2023-01-04
485,20230104,20230116,20230111,13919,4,SO74353,21.98,2023-01-04
472,20230104,20230116,20230111,13919,4,SO74353,63.50,2023-01-04
485,20230104,20230116,20230111,15259,4,SO74354,21.98,2023-01-04
528,20230104,20230116,20230111,14785,7,SO74355,4.99,2023-01-04
217,20230104,20230116,20230111,14785,7,SO74355,34.99,2023-01-04
225,20230104,20230116,20230111,14785,7,SO74355,8.99,2023-01-04
529,20230104,20230116,20230111,19937,8,SO74356,3.99,2023-01-04
539,20230104,20230116,20230111,19937,8,SO74356,24.99,2023-01-04
222,20230104,20230116,20230111,19937,8,SO74356,34.99,2023-01-04
225,20230104,20230116,20230111,19937,8,SO74356,8.99,2023-01-04
539,20230104,20230116,20230111,20136,10,SO74357,24.99,2023-01-04
480,20230104,20230116,20230111,20136,10,SO74357,2.29,2023-01-04
528,20230104,20230116,20230111,17938,7,SO74358,4.99,2023-01-04
536,20230104,20230116,20230111,17938,7,SO74358,29.99,2023-01-04
480,20230104,20230116,20230111,17938,7,SO74358,2.29,2023-01-04
477,20230104,20230116,20230111,21837,8,SO74359,4.99,2023-01-04
473,20230104,20230116,20230111,21837,8,SO74359,63.50,2023-01-04
530,20230104,20230116,20230111,27318,7,SO74360,4.99,2023-01-04
225,20230104,20230116,20230111,27318,7,SO74360,8.99,2023-01-04
541,20230104,20230116,20230111,27318,7,SO74360,28.99,2023-01-04
530,20230104,20230116,20230111,13677,8,SO74361,4.99,2023-01-04
214,20230104,20230116,20230111,13677,8,SO74361,34.99,2023-01-04
537,20230104,20230116,20230111,11218,1,SO74362,35.00,2023-01-04
480,20230104,20230116,20230111,11218,1,SO74362,2.29,2023-01-04
485,20230104,20230116,20230111,16133,6,SO74363,21.98,2023-01-04
217,20230104,20230116,20230111,16133,6,SO74363,34.99,2023-01-04
217,20230104,20230116,20230111,11435,8,SO74364,34.99,2023-01-04
539,20230105,20230117,20230112,15758,9,SO74365,24.99,2023-01-05
529,20230105,20230117,20230112,15758,9,SO74365,3.99,2023-01-05
222,20230105,20230117,20230112,15758,9,SO74365,34.99,2023-01-05
539,20230105,20230117,20230112,15186,9,SO74366,24.99,2023-01-05
480,20230105,20230117,20230112,15186,9,SO74366,2.29,2023-01-05
536,20230105,20230117,20230112,19651,9,SO74367,29.99,2023-01-05
528,20230105,20230117,20230112,19651,9,SO74367,4.99,2023-01-05
485,20230105,20230117,20230112,19651,9,SO74367,21.98,2023-01-05
480,20230105,20230117,20230112,19651,9,SO74367,2.29,2023-01-05
536,20230105,20230117,20230112,16633,9,SO74368,29.99,2023-01-05
477,20230105,20230117,20230112,23530,9,SO74369,4.99,2023-01-05
217,20230105,20230117,20230112,23530,9,SO74369,34.99,2023-01-05
234,20230105,20230117,20230112,14675,9,SO74370,49.99,2023-01-05
487,20230105,20230117,20230112,14684,9,SO74371,54.99,2023-01-05
489,20230105,20230117,20230112,18330,9,SO74372,53.99,2023-01-05
214,20230105,20230117,20230112,11091,6,SO74373,34.99,2023-01-05
489,20230105,20230117,20230112,14265,6,SO74374,53.99,2023-01-05
480,20230105,20230117,20230112,11644,1,SO74375,2.29,2023-01-05
480,20230105,20230117,20230112,11309,1,SO74376,2.29,2023-01-05
529,20230105,20230117,20230112,11235,1,SO74377,3.99,2023-01-05
222,20230105,20230117,20230112,11235,1,SO74377,34.99,2023-01-05
465,20230105,20230117,20230112,11235,1,SO74377,24.49,2023-01-05
529,20230105,20230117,20230112,28863,1,SO74378,3.99,2023-01-05
539,20230105,20230117,20230112,28863,1,SO74378,24.99,2023-01-05
214,20230105,20230117,20230112,28863,1,SO74378,34.99,2023-01-05
529,20230105,20230117,20230112,11182,1,SO74379,3.99,2023-01-05
217,20230105,20230117,20230112,11182,1,SO74379,34.99,2023-01-05
541,20230105,20230117,20230112,26170,4,SO74380,28.99,2023-01-05
530,20230105,20230117,20230112,13762,6,SO74381,4.99,2023-01-05
225,20230105,20230117,20230112,13762,6,SO74381,8.99,2023-01-05
541,20230105,20230117,20230112,13762,6,SO74381,28.99,2023-01-05
535,20230105,20230117,20230112,26595,1,SO74382,24.99,2023-01-05
529,20230105,20230117,20230112,16800,6,SO74383,3.99,2023-01-05
540,20230105,20230117,20230112,16800,6,SO74383,32.60,2023-01-05
529,20230105,20230117,20230112,16948,6,SO74384,3.99,2023-01-05
540,20230105,20230117,20230112,16948,6,SO74384,32.60,2023-01-05
222,20230105,20230117,20230112,16948,6,SO74384,34.99,2023-01-05
529,20230105,20230117,20230112,25178,1,SO74385,3.99,2023-01-05
540,20230105,20230117,20230112,25178,1,SO74385,32.60,2023-01-05
535,20230105,20230117,20230112,26108,4,SO74386,24.99,2023-01-05
528,20230105,20230117,20230112,26108,4,SO74386,4.99,2023-01-05
480,20230105,20230117,20230112,26108,4,SO74386,2.29,2023-01-05
536,20230105,20230117,20230112,23590,4,SO74387,29.99,2023-01-05
528,20230105,20230117,20230112,23590,4,SO74387,4.99,2023-01-05
222,20230105,20230117,20230112,23590,4,SO74387,34.99,2023-01-05
478,20230105,20230117,20230112,21395,1,SO74388,9.99,2023-01-05
217,20230105,20230117,20230112,21395,1,SO74388,34.99,2023-01-05
490,20230105,20230117,20230112,21395,1,SO74388,53.99,2023-01-05
478,20230105,20230117,20230112,20393,4,SO74389,9.99,2023-01-05
477,20230105,20230117,20230112,20393,4,SO74389,4.99,2023-01-05
478,20230105,20230117,20230112,20491,1,SO74390,9.99,2023-01-05
225,20230105,20230117,20230112,20491,1,SO74390,8.99,2023-01-05
477,20230105,20230117,20230112,20491,1,SO74390,4.99,2023-01-05
475,20230105,20230117,20230112,20276,1,SO74391,69.99,2023-01-05
225,20230105,20230117,20230112,20276,1,SO74391,8.99,2023-01-05
237,20230105,20230117,20230112,20276,1,SO74391,49.99,2023-01-05
477,20230105,20230117,20230112,17549,4,SO74392,4.99,2023-01-05
222,20230105,20230117,20230112,17549,4,SO74392,34.99,2023-01-05
477,20230105,20230117,20230112,24663,6,SO74393,4.99,2023-01-05
489,20230105,20230117,20230112,24663,6,SO74393,53.99,2023-01-05
477,20230105,20230117,20230112,16883,4,SO74394,4.99,2023-01-05
222,20230105,20230117,20230112,16883,4,SO74394,34.99,2023-01-05
481,20230105,20230117,20230112,16883,4,SO74394,8.99,2023-01-05
528,20230105,20230117,20230112,16239,4,SO74395,4.99,2023-01-05
214,20230105,20230117,20230112,16239,4,SO74395,34.99,2023-01-05
528,20230105,20230117,20230112,16070,4,SO74396,4.99,2023-01-05
217,20230105,20230117,20230112,16070,4,SO74396,34.99,2023-01-05
528,20230105,20230117,20230112,14482,1,SO74397,4.99,2023-01-05
217,20230105,20230117,20230112,14482,1,SO74397,34.99,2023-01-05
234,20230105,20230117,20230112,14482,1,SO74397,49.99,2023-01-05
485,20230105,20230117,20230112,14340,1,SO74398,21.98,2023-01-05
485,20230105,20230117,20230112,18642,6,SO74399,21.98,2023-01-05
478,20230105,20230117,20230112,18642,6,SO74399,9.99,2023-01-05
477,20230105,20230117,20230112,18642,6,SO74399,4.99,2023-01-05
214,20230105,20230117,20230112,18642,6,SO74399,34.99,2023-01-05
237,20230105,20230117,20230112,18642,6,SO74399,49.99,2023-01-05
463,20230105,20230117,20230112,18642,6,SO74399,24.49,2023-01-05
540,20230105,20230117,20230112,13798,10,SO74400,32.60,2023-01-05
529,20230105,20230117,20230112,13798,10,SO74400,3.99,2023-01-05
471,20230105,20230117,20230112,13798,10,SO74400,63.50,2023-01-05
540,20230105,20230117,20230112,13611,7,SO74401,32.60,2023-01-05
529,20230105,20230117,20230112,13611,7,SO74401,3.99,2023-01-05
480,20230105,20230117,20230112,13611,7,SO74401,2.29,2023-01-05
477,20230105,20230117,20230112,23978,10,SO74402,4.99,2023-01-05
214,20230105,20230117,20230112,23978,10,SO74402,34.99,2023-01-05
536,20230105,20230117,20230112,22305,10,SO74403,29.99,2023-01-05
528,20230105,20230117,20230112,22305,10,SO74403,4.99,2023-01-05
217,20230105,20230117,20230112,22305,10,SO74403,34.99,2023-01-05
234,20230105,20230117,20230112,22305,10,SO74403,49.99,2023-01-05
529,20230105,20230117,20230112,24042,8,SO74404,3.99,2023-01-05
481,20230105,20230117,20230112,24042,8,SO74404,8.99,2023-01-05
529,20230105,20230117,20230112,26863,10,SO74405,3.99,2023-01-05
529,20230105,20230117,20230112,25790,7,SO74406,3.99,2023-01-05
538,20230105,20230117,20230112,25790,7,SO74406,21.49,2023-01-05
222,20230105,20230117,20230112,25790,7,SO74406,34.99,2023-01-05
225,20230105,20230117,20230112,25790,7,SO74406,8.99,2023-01-05
530,20230105,20230117,20230112,24185,7,SO74407,4.99,2023-01-05
480,20230105,20230117,20230112,24185,7,SO74407,2.29,2023-01-05
541,20230105,20230117,20230112,14992,10,SO74408,28.99,2023-01-05
530,20230105,20230117,20230112,14992,10,SO74408,4.99,2023-01-05
480,20230105,20230117,20230112,14992,10,SO74408,2.29,2023-01-05
530,20230105,20230117,20230112,27793,7,SO74409,4.99,2023-01-05
231,20230105,20230117,20230112,27793,7,SO74409,49.99,2023-01-05
537,20230105,20230117,20230112,11985,1,SO74410,35.00,2023-01-05
528,20230105,20230117,20230112,11985,1,SO74410,4.99,2023-01-05
528,20230105,20230117,20230112,12203,6,SO74411,4.99,2023-01-05
537,20230105,20230117,20230112,12203,6,SO74411,35.00,2023-01-05
480,20230105,20230117,20230112,12203,6,SO74411,2.29,2023-01-05
485,20230105,20230117,20230112,12890,4,SO74412,21.98,2023-01-05
231,20230105,20230117,20230112,12890,4,SO74412,49.99,2023-01-05
537,20230105,20230117,20230112,12417,4,SO74413,35.00,2023-01-05
485,20230105,20230117,20230112,12417,4,SO74413,21.98,2023-01-05
480,20230105,20230117,20230112,12417,4,SO74413,2.29,2023-01-05
485,20230105,20230117,20230112,16849,6,SO74414,21.98,2023-01-05
214,20230105,20230117,20230112,16849,6,SO74414,34.99,2023-01-05
222,20230105,20230117,20230112,11597,7,SO74415,34.99,2023-01-05
225,20230106,20230118,20230113,12040,4,SO74416,8.99,2023-01-06
528,20230106,20230118,20230113,12690,9,SO74417,4.99,2023-01-06
535,20230106,20230118,20230113,12690,9,SO74417,24.99,2023-01-06
480,20230106,20230118,20230113,12690,9,SO74417,2.29,2023-01-06
538,20230106,20230118,20230113,25028,9,SO74418,21.49,2023-01-06
480,20230106,20230118,20230113,25028,9,SO74418,2.29,2023-01-06
478,20230106,20230118,20230113,28960,9,SO74419,9.99,2023-01-06
477,20230106,20230118,20230113,28960,9,SO74419,4.99,2023-01-06
222,20230106,20230118,20230113,28960,9,SO74419,34.99,2023-01-06
214,20230106,20230118,20230113,13157,9,SO74420,34.99,2023-01-06
479,20230106,20230118,20230113,19953,9,SO74421,8.99,2023-01-06
477,20230106,20230118,20230113,19953,9,SO74421,4.99,2023-01-06
481,20230106,20230118,20230113,19953,9,SO74421,8.99,2023-01-06
529,20230106,20230118,20230113,11236,1,SO74422,3.99,2023-01-06
217,20230106,20230118,20230113,11236,1,SO74422,34.99,2023-01-06
539,20230106,20230118,20230113,29244,4,SO74423,24.99,2023-01-06
529,20230106,20230118,20230113,29244,4,SO74423,3.99,2023-01-06
480,20230106,20230118,20230113,29244,4,SO74423,2.29,2023-01-06
538,20230106,20230118,20230113,11659,6,SO74424,21.49,2023-01-06
535,20230106,20230118,20230113,11223,6,SO74425,24.99,2023-01-06
465,20230106,20230118,20230113,11223,6,SO74425,24.49,2023-01-06
538,20230106,20230118,20230113,27911,1,SO74426,21.49,2023-01-06
529,20230106,20230118,20230113,27911,1,SO74426,3.99,2023-01-06
540,20230106,20230118,20230113,16370,6,SO74427,32.60,2023-01-06
540,20230106,20230118,20230113,24443,4,SO74428,32.60,2023-01-06
480,20230106,20230118,20230113,24443,4,SO74428,2.29,2023-01-06
528,20230106,20230118,20230113,23093,4,SO74429,4.99,2023-01-06
536,20230106,20230118,20230113,23093,4,SO74429,29.99,2023-01-06
222,20230106,20230118,20230113,23093,4,SO74429,34.99,2023-01-06
478,20230106,20230118,20230113,21734,4,SO74430,9.99,2023-01-06
477,20230106,20230118,20230113,21734,4,SO74430,4.99,2023-01-06
478,20230106,20230118,20230113,13267,6,SO74431,9.99,2023-01-06
477,20230106,20230118,20230113,13267,6,SO74431,4.99,2023-01-06
478,20230106,20230118,20230113,13944,6,SO74432,9.99,2023-01-06
528,20230106,20230118,20230113,23363,6,SO74433,4.99,2023-01-06
485,20230106,20230118,20230113,14361,1,SO74434,21.98,2023-01-06
217,20230106,20230118,20230113,14361,1,SO74434,34.99,2023-01-06
228,20230106,20230118,20230113,14361,1,SO74434,49.99,2023-01-06
528,20230106,20230118,20230113,16576,7,SO74435,4.99,2023-01-06
537,20230106,20230118,20230113,16576,7,SO74435,35.00,2023-01-06
222,20230106,20230118,20230113,16576,7,SO74435,34.99,2023-01-06
231,20230106,20230118,20230113,16576,7,SO74435,49.99,2023-01-06
463,20230106,20230118,20230113,16576,7,SO74435,24.49,2023-01-06
541,20230106,20230118,20230113,27315,8,SO74436,28.99,2023-01-06
530,20230106,20230118,20230113,27315,8,SO74436,4.99,2023-01-06
222,20230106,20230118,20230113,27315,8,SO74436,34.99,2023-01-06
530,20230106,20230118,20230113,14999,10,SO74437,4.99,2023-01-06
480,20230106,20230118,20230113,14999,10,SO74437,2.29,2023-01-06
484,20230106,20230118,20230113,14999,10,SO74437,7.95,2023-01-06
530,20230106,20230118,20230113,28897,7,SO74438,4.99,2023-01-06
217,20230106,20230118,20230113,28897,7,SO74438,34.99,2023-01-06
485,20230106,20230118,20230113,12792,1,SO74439,21.98,2023-01-06
487,20230106,20230118,20230113,12792,1,SO74439,54.99,2023-01-06
485,20230106,20230118,20230113,12911,4,SO74440,21.98,2023-01-06
482,20230106,20230118,20230113,12911,4,SO74440,8.99,2023-01-06
222,20230106,20230118,20230113,11552,8,SO74441,34.99,2023-01-06
538,20230107,20230119,20230114,25027,9,SO74442,21.49,2023-01-07
529,20230107,20230119,20230114,25027,9,SO74442,3.99,2023-01-07
222,20230107,20230119,20230114,25027,9,SO74442,34.99,2023-01-07
477,20230107,20230119,20230114,16488,9,SO74443,4.99,2023-01-07
479,20230107,20230119,20230114,16488,9,SO74443,8.99,2023-01-07
217,20230107,20230119,20230114,16488,9,SO74443,34.99,2023-01-07
473,20230107,20230119,20230114,16488,9,SO74443,63.50,2023-01-07
529,20230107,20230119,20230114,27989,4,SO74444,3.99,2023-01-07
529,20230107,20230119,20230114,27507,4,SO74445,3.99,2023-01-07
538,20230107,20230119,20230114,27507,4,SO74445,21.49,2023-01-07
480,20230107,20230119,20230114,27507,4,SO74445,2.29,2023-01-07
535,20230107,20230119,20230114,11262,6,SO74446,24.99,2023-01-07
480,20230107,20230119,20230114,11262,6,SO74446,2.29,2023-01-07
538,20230107,20230119,20230114,11277,6,SO74447,21.49,2023-01-07
529,20230107,20230119,20230114,11277,6,SO74447,3.99,2023-01-07
535,20230107,20230119,20230114,26103,1,SO74448,24.99,2023-01-07
528,20230107,20230119,20230114,26103,1,SO74448,4.99,2023-01-07
480,20230107,20230119,20230114,26103,1,SO74448,2.29,2023-01-07
536,20230107,20230119,20230114,23461,1,SO74449,29.99,2023-01-07
528,20230107,20230119,20230114,23461,1,SO74449,4.99,2023-01-07
540,20230107,20230119,20230114,15868,6,SO74450,32.60,2023-01-07
529,20230107,20230119,20230114,15868,6,SO74450,3.99,2023-01-07
463,20230107,20230119,20230114,15868,6,SO74450,24.49,2023-01-07
540,20230107,20230119,20230114,14632,6,SO74451,32.60,2023-01-07
529,20230107,20230119,20230114,14632,6,SO74451,3.99,2023-01-07
214,20230107,20230119,20230114,14632,6,SO74451,34.99,2023-01-07
528,20230107,20230119,20230114,22781,4,SO74452,4.99,2023-01-07
536,20230107,20230119,20230114,22781,4,SO74452,29.99,2023-01-07
480,20230107,20230119,20230114,22781,4,SO74452,2.29,2023-01-07
477,20230107,20230119,20230114,21341,4,SO74453,4.99,2023-01-07
478,20230107,20230119,20230114,21341,4,SO74453,9.99,2023-01-07
476,20230107,20230119,20230114,19863,1,SO74454,69.99,2023-01-07
476,20230107,20230119,20230114,11211,6,SO74455,69.99,2023-01-07
528,20230107,20230119,20230114,15574,4,SO74456,4.99,2023-01-07
480,20230107,20230119,20230114,15574,4,SO74456,2.29,2023-01-07
483,20230107,20230119,20230114,15574,4,SO74456,120.00,2023-01-07
485,20230107,20230119,20230114,19150,6,SO74457,21.98,2023-01-07
482,20230107,20230119,20230114,19150,6,SO74457,8.99,2023-01-07
485,20230107,20230119,20230114,16188,10,SO74458,21.98,2023-01-07
222,20230107,20230119,20230114,16188,10,SO74458,34.99,2023-01-07
528,20230107,20230119,20230114,18155,10,SO74459,4.99,2023-01-07
537,20230107,20230119,20230114,18155,10,SO74459,35.00,2023-01-07
485,20230107,20230119,20230114,18155,10,SO74459,21.98,2023-01-07
463,20230107,20230119,20230114,18155,10,SO74459,24.49,2023-01-07
529,20230107,20230119,20230114,12405,10,SO74460,3.99,2023-01-07
540,20230107,20230119,20230114,12405,10,SO74460,32.60,2023-01-07
529,20230107,20230119,20230114,23447,8,SO74461,3.99,2023-01-07
480,20230107,20230119,20230114,23447,8,SO74461,2.29,2023-01-07
530,20230107,20230119,20230114,22703,7,SO74462,4.99,2023-01-07
541,20230107,20230119,20230114,22703,7,SO74462,28.99,2023-01-07
222,20230107,20230119,20230114,22703,7,SO74462,34.99,2023-01-07
541,20230107,20230119,20230114,11566,7,SO74463,28.99,2023-01-07
530,20230107,20230119,20230114,11566,7,SO74463,4.99,2023-01-07
480,20230107,20230119,20230114,11566,7,SO74463,2.29,2023-01-07
537,20230107,20230119,20230114,11186,4,SO74464,35.00,2023-01-07
480,20230107,20230119,20230114,11186,4,SO74464,2.29,2023-01-07
528,20230107,20230119,20230114,11733,4,SO74465,4.99,2023-01-07
537,20230107,20230119,20230114,11733,4,SO74465,35.00,2023-01-07
483,20230107,20230119,20230114,11733,4,SO74465,120.00,2023-01-07
485,20230107,20230119,20230114,15856,6,SO74466,21.98,2023-01-07
477,20230107,20230119,20230114,15856,6,SO74466,4.99,2023-01-07
478,20230107,20230119,20230114,15856,6,SO74466,9.99,2023-01-07
485,20230107,20230119,20230114,17338,6,SO74467,21.98,2023-01-07
477,20230107,20230119,20230114,17338,6,SO74467,4.99,2023-01-07
478,20230107,20230119,20230114,17338,6,SO74467,9.99,2023-01-07
484,20230107,20230119,20230114,17338,6,SO74467,7.95,2023-01-07
485,20230107,20230119,20230114,17126,6,SO74468,21.98,2023-01-07
222,20230107,20230119,20230114,17126,6,SO74468,34.99,2023-01-07
537,20230107,20230119,20230114,13072,1,SO74469,35.00,2023-01-07
483,20230108,20230120,20230115,13172,1,SO74470,120.00,2023-01-08
484,20230108,20230120,20230115,12149,1,SO74471,7.95,2023-01-08
535,20230108,20230120,20230115,14228,9,SO74472,24.99,2023-01-08
536,20230108,20230120,20230115,17068,9,SO74473,29.99,2023-01-08
481,20230108,20230120,20230115,17068,9,SO74473,8.99,2023-01-08
214,20230108,20230120,20230115,15607,9,SO74474,34.99,2023-01-08
465,20230108,20230120,20230115,15607,9,SO74474,24.49,2023-01-08
529,20230108,20230120,20230115,13624,9,SO74475,3.99,2023-01-08
541,20230108,20230120,20230115,19603,9,SO74476,28.99,2023-01-08
530,20230108,20230120,20230115,19603,9,SO74476,4.99,2023-01-08
214,20230108,20230120,20230115,11730,1,SO74477,34.99,2023-01-08
480,20230108,20230120,20230115,11639,4,SO74478,2.29,2023-01-08
529,20230108,20230120,20230115,11085,4,SO74479,3.99,2023-01-08
228,20230108,20230120,20230115,11085,4,SO74479,49.99,2023-01-08
539,20230108,20230120,20230115,11091,6,SO74480,24.99,2023-01-08
529,20230108,20230120,20230115,11091,6,SO74480,3.99,2023-01-08
540,20230108,20230120,20230115,20082,6,SO74481,32.60,2023-01-08
529,20230108,20230120,20230115,20082,6,SO74481,3.99,2023-01-08
214,20230108,20230120,20230115,20082,6,SO74481,34.99,2023-01-08
481,20230108,20230120,20230115,20082,6,SO74481,8.99,2023-01-08
540,20230108,20230120,20230115,25282,4,SO74482,32.60,2023-01-08
535,20230108,20230120,20230115,22014,6,SO74483,24.99,2023-01-08
528,20230108,20230120,20230115,22014,6,SO74483,4.99,2023-01-08
480,20230108,20230120,20230115,22014,6,SO74483,2.29,2023-01-08
484,20230108,20230120,20230115,22014,6,SO74483,7.95,2023-01-08
529,20230108,20230120,20230115,24667,1,SO74484,3.99,2023-01-08
540,20230108,20230120,20230115,24667,1,SO74484,32.60,2023-01-08
536,20230108,20230120,20230115,18317,6,SO74485,29.99,2023-01-08
482,20230108,20230120,20230115,18317,6,SO74485,8.99,2023-01-08
536,20230108,20230120,20230115,24259,1,SO74486,29.99,2023-01-08
536,20230108,20230120,20230115,13096,6,SO74487,29.99,2023-01-08
476,20230108,20230120,20230115,12431,6,SO74488,69.99,2023-01-08
477,20230108,20230120,20230115,18555,4,SO74489,4.99,2023-01-08
528,20230108,20230120,20230115,22969,6,SO74490,4.99,2023-01-08
217,20230108,20230120,20230115,22969,6,SO74490,34.99,2023-01-08
528,20230108,20230120,20230115,22771,6,SO74491,4.99,2023-01-08
485,20230108,20230120,20230115,22771,6,SO74491,21.98,2023-01-08
234,20230108,20230120,20230115,22771,6,SO74491,49.99,2023-01-08
528,20230108,20230120,20230115,15381,1,SO74492,4.99,2023-01-08
528,20230108,20230120,20230115,19411,6,SO74493,4.99,2023-01-08
222,20230108,20230120,20230115,19411,6,SO74493,34.99,2023-01-08
474,20230108,20230120,20230115,28466,7,SO74494,69.99,2023-01-08
228,20230108,20230120,20230115,28466,7,SO74494,49.99,2023-01-08
528,20230108,20230120,20230115,16583,8,SO74495,4.99,2023-01-08
537,20230108,20230120,20230115,16583,8,SO74495,35.00,2023-01-08
480,20230108,20230120,20230115,16583,8,SO74495,2.29,2023-01-08
477,20230108,20230120,20230115,22482,8,SO74496,4.99,2023-01-08
217,20230108,20230120,20230115,22482,8,SO74496,34.99,2023-01-08
536,20230108,20230120,20230115,20938,10,SO74497,29.99,2023-01-08
528,20230108,20230120,20230115,20938,10,SO74497,4.99,2023-01-08
228,20230108,20230120,20230115,20938,10,SO74497,49.99,2023-01-08
529,20230108,20230120,20230115,20919,7,SO74498,3.99,2023-01-08
480,20230108,20230120,20230115,20919,7,SO74498,2.29,2023-01-08
541,20230108,20230120,20230115,14196,10,SO74499,28.99,2023-01-08
530,20230108,20230120,20230115,14196,10,SO74499,4.99,2023-01-08
222,20230108,20230120,20230115,14196,10,SO74499,34.99,2023-01-08
529,20230108,20230120,20230115,19469,7,SO74500,3.99,2023-01-08
217,20230108,20230120,20230115,19469,7,SO74500,34.99,2023-01-08
528,20230108,20230120,20230115,11957,1,SO74501,4.99,2023-01-08
537,20230108,20230120,20230115,11957,1,SO74501,35.00,2023-01-08
480,20230108,20230120,20230115,11957,1,SO74501,2.29,2023-01-08
225,20230108,20230120,20230115,11441,7,SO74502,8.99,2023-01-08
222,20230108,20230120,20230115,11441,7,SO74502,34.99,2023-01-08
484,20230109,20230121,20230116,11923,4,SO74503,7.95,2023-01-09
536,20230109,20230121,20230116,18719,9,SO74504,29.99,2023-01-09
477,20230109,20230121,20230116,18719,9,SO74504,4.99,2023-01-09
536,20230109,20230121,20230116,18326,9,SO74505,29.99,2023-01-09
528,20230109,20230121,20230116,18326,9,SO74505,4.99,2023-01-09
528,20230109,20230121,20230116,18466,9,SO74506,4.99,2023-01-09
